modelo,entity,doc_id,template,complete_prediction,token,pred_type,matched_annotation,annt_type,result
qwen3_4b,participants,lusa_16,ext_def,"['ricardo', 'miguel', 'furtado', 'pinheiro']",miguel,,Ricardo Miguel Furtado Pinheiro,Per,tp
qwen3_4b,participants,lusa_16,ext_def,"['ricardo', 'miguel', 'furtado', 'pinheiro']",furtado,,Ricardo Miguel Furtado Pinheiro,Per,tp
qwen3_4b,participants,lusa_16,ext_def,"['ricardo', 'miguel', 'furtado', 'pinheiro']",pinheiro,,Ricardo Miguel Furtado Pinheiro,Per,tp
qwen3_4b,participants,lusa_17,ext_def,"['three', 'men']",three,,Three men,Per,tp
qwen3_4b,participants,lusa_17,ext_def,"['three', 'men']",men,,Three men,Per,tp
qwen3_4b,participants,lusa_17,ext_def,"['seven', 'in', 'critical', 'condition']",seven,,,,fp
qwen3_4b,participants,lusa_17,ext_def,"['seven', 'in', 'critical', 'condition']",in,,,,fp
qwen3_4b,participants,lusa_17,ext_def,"['seven', 'in', 'critical', 'condition']",critical,,,,fp
qwen3_4b,participants,lusa_17,ext_def,"['seven', 'in', 'critical', 'condition']",condition,,,,fp
qwen3_4b,participants,lusa_17,ext_def,['firefighters'],firefighters,,Firefighters,Org,tp
qwen3_4b,participants,lusa_17,ext_def,['authorities'],authorities,,authorities,Org,tp
qwen3_4b,participants,lusa_17,ext_def,"['two', 'other', 'people']",two,,Two other people,Per,tp
qwen3_4b,participants,lusa_17,ext_def,"['two', 'other', 'people']",other,,Two other people,Per,tp
qwen3_4b,participants,lusa_17,ext_def,"['two', 'other', 'people']",people,,Two other people,Per,tp
qwen3_4b,participants,lusa_17,ext_def,['nepalese'],nepalese,,,,fp
qwen3_4b,participants,lusa_17,ext_def,"['9', 'year', 'old', 'child']",a,,a 9-year-old child,Per,fn
qwen3_4b,participants,lusa_17,ext_def,"['9', 'year', 'old', 'child']",9,,a 9-year-old child,Per,tp
qwen3_4b,participants,lusa_17,ext_def,"['9', 'year', 'old', 'child']",year,,a 9-year-old child,Per,tp
qwen3_4b,participants,lusa_17,ext_def,"['9', 'year', 'old', 'child']",old,,a 9-year-old child,Per,tp
qwen3_4b,participants,lusa_17,ext_def,"['9', 'year', 'old', 'child']",child,,a 9-year-old child,Per,tp
qwen3_4b,participants,lusa_17,ext_def,"['three', 'women']",three,,three women,Per,tp
qwen3_4b,participants,lusa_17,ext_def,"['three', 'women']",women,,three women,Per,tp
qwen3_4b,participants,lusa_17,ext_def,"['seven', 'dead']",seven,,seven,Per,tp
qwen3_4b,participants,lusa_17,ext_def,"['seven', 'dead']",dead,,seven,Per,fp
qwen3_4b,participants,lusa_18,ext_def,"['universal', 'sabedoria']",universal,,Universal Sabedoria,Org,tp
qwen3_4b,participants,lusa_18,ext_def,"['universal', 'sabedoria']",sabedoria,,Universal Sabedoria,Org,tp
qwen3_4b,participants,lusa_18,ext_def,"['luanda', 'medical', 'center', 'lmc']",the,,the Luanda Medical Center clinic,Org,fn
qwen3_4b,participants,lusa_18,ext_def,"['luanda', 'medical', 'center', 'lmc']",luanda,,the Luanda Medical Center clinic,Org,tp
qwen3_4b,participants,lusa_18,ext_def,"['luanda', 'medical', 'center', 'lmc']",medical,,the Luanda Medical Center clinic,Org,tp
qwen3_4b,participants,lusa_18,ext_def,"['luanda', 'medical', 'center', 'lmc']",center,,the Luanda Medical Center clinic,Org,tp
qwen3_4b,participants,lusa_18,ext_def,"['luanda', 'medical', 'center', 'lmc']",lmc,,the Luanda Medical Center clinic,Org,fp
qwen3_4b,participants,lusa_18,ext_def,"['luanda', 'medical', 'center', 'lmc']",clinic,,the Luanda Medical Center clinic,Org,fn
qwen3_4b,participants,lusa_18,ext_def,"['instituto', 'sapiens', 'building']",the,,the Instituto Sapiens building,Fac,fn
qwen3_4b,participants,lusa_18,ext_def,"['instituto', 'sapiens', 'building']",instituto,,the Instituto Sapiens building,Fac,tp
qwen3_4b,participants,lusa_18,ext_def,"['instituto', 'sapiens', 'building']",sapiens,,the Instituto Sapiens building,Fac,tp
qwen3_4b,participants,lusa_18,ext_def,"['instituto', 'sapiens', 'building']",building,,the Instituto Sapiens building,Fac,tp
qwen3_4b,participants,lusa_18,ext_def,"['national', 'asset', 'recovery', 'service']",the,,the National Asset Recovery Service,Org,fn
qwen3_4b,participants,lusa_18,ext_def,"['national', 'asset', 'recovery', 'service']",national,,the National Asset Recovery Service,Org,tp
qwen3_4b,participants,lusa_18,ext_def,"['national', 'asset', 'recovery', 'service']",asset,,the National Asset Recovery Service,Org,tp
qwen3_4b,participants,lusa_18,ext_def,"['national', 'asset', 'recovery', 'service']",recovery,,the National Asset Recovery Service,Org,tp
qwen3_4b,participants,lusa_18,ext_def,"['national', 'asset', 'recovery', 'service']",service,,the National Asset Recovery Service,Org,tp
qwen3_4b,participants,lusa_18,ext_def,"['attorney', 'general', 's', 'office', 'of', 'the', 'republic', 'pgr']",the,,The Attorney General's Office of the Republic (PGR),Org,fn
qwen3_4b,participants,lusa_18,ext_def,"['attorney', 'general', 's', 'office', 'of', 'the', 'republic', 'pgr']",attorney,,The Attorney General's Office of the Republic (PGR),Org,tp
qwen3_4b,participants,lusa_18,ext_def,"['attorney', 'general', 's', 'office', 'of', 'the', 'republic', 'pgr']",general,,The Attorney General's Office of the Republic (PGR),Org,tp
qwen3_4b,participants,lusa_18,ext_def,"['attorney', 'general', 's', 'office', 'of', 'the', 'republic', 'pgr']",s,,The Attorney General's Office of the Republic (PGR),Org,tp
qwen3_4b,participants,lusa_18,ext_def,"['attorney', 'general', 's', 'office', 'of', 'the', 'republic', 'pgr']",office,,The Attorney General's Office of the Republic (PGR),Org,tp
qwen3_4b,participants,lusa_18,ext_def,"['attorney', 'general', 's', 'office', 'of', 'the', 'republic', 'pgr']",of,,The Attorney General's Office of the Republic (PGR),Org,tp
qwen3_4b,participants,lusa_18,ext_def,"['attorney', 'general', 's', 'office', 'of', 'the', 'republic', 'pgr']",republic,,The Attorney General's Office of the Republic (PGR),Org,tp
qwen3_4b,participants,lusa_18,ext_def,"['attorney', 'general', 's', 'office', 'of', 'the', 'republic', 'pgr']",pgr,,The Attorney General's Office of the Republic (PGR),Org,tp
qwen3_4b,participants,lusa_18,ext_def,"['national', 'social', 'security', 'institute']",the,,the National Social Security Institute,Org,fn
qwen3_4b,participants,lusa_18,ext_def,"['national', 'social', 'security', 'institute']",national,,the National Social Security Institute,Org,tp
qwen3_4b,participants,lusa_18,ext_def,"['national', 'social', 'security', 'institute']",social,,the National Social Security Institute,Org,tp
qwen3_4b,participants,lusa_18,ext_def,"['national', 'social', 'security', 'institute']",security,,the National Social Security Institute,Org,tp
qwen3_4b,participants,lusa_18,ext_def,"['national', 'social', 'security', 'institute']",institute,,the National Social Security Institute,Org,tp
qwen3_4b,participants,lusa_18,ext_def,"['méssene', 'investimentos', 'limitada']",the,,the companies Méssene – Investimentos Limitada,Org,fn
qwen3_4b,participants,lusa_18,ext_def,"['méssene', 'investimentos', 'limitada']",companies,,the companies Méssene – Investimentos Limitada,Org,fn
qwen3_4b,participants,lusa_18,ext_def,"['méssene', 'investimentos', 'limitada']",méssene,,the companies Méssene – Investimentos Limitada,Org,tp
qwen3_4b,participants,lusa_18,ext_def,"['méssene', 'investimentos', 'limitada']",investimentos,,the companies Méssene – Investimentos Limitada,Org,tp
qwen3_4b,participants,lusa_18,ext_def,"['méssene', 'investimentos', 'limitada']",limitada,,the companies Méssene – Investimentos Limitada,Org,tp
qwen3_4b,participants,lusa_18,ext_def,"['monalisa', 'residence', 'hotels']",the,,the Monalisa Residence hotels,Org,fn
qwen3_4b,participants,lusa_18,ext_def,"['monalisa', 'residence', 'hotels']",monalisa,,the Monalisa Residence hotels,Org,tp
qwen3_4b,participants,lusa_18,ext_def,"['monalisa', 'residence', 'hotels']",residence,,the Monalisa Residence hotels,Org,tp
qwen3_4b,participants,lusa_18,ext_def,"['monalisa', 'residence', 'hotels']",hotels,,the Monalisa Residence hotels,Org,tp
qwen3_4b,participants,lusa_18,ext_def,"['heavy', 'group', 'investimentos', 'limitada']",heavy,,Heavy Group – Investimentos Limitada,Org,tp
qwen3_4b,participants,lusa_18,ext_def,"['heavy', 'group', 'investimentos', 'limitada']",group,,Heavy Group – Investimentos Limitada,Org,tp
qwen3_4b,participants,lusa_18,ext_def,"['heavy', 'group', 'investimentos', 'limitada']",investimentos,,Heavy Group – Investimentos Limitada,Org,tp
qwen3_4b,participants,lusa_18,ext_def,"['heavy', 'group', 'investimentos', 'limitada']",limitada,,Heavy Group – Investimentos Limitada,Org,tp
qwen3_4b,participants,lusa_18,ext_def,"['torres', 'eucaliptos', 'real', 'estate', 'project']",the,,the Torres Eucaliptos real estate project,Other,fn
qwen3_4b,participants,lusa_18,ext_def,"['torres', 'eucaliptos', 'real', 'estate', 'project']",torres,,the Torres Eucaliptos real estate project,Other,tp
qwen3_4b,participants,lusa_18,ext_def,"['torres', 'eucaliptos', 'real', 'estate', 'project']",eucaliptos,,the Torres Eucaliptos real estate project,Other,tp
qwen3_4b,participants,lusa_18,ext_def,"['torres', 'eucaliptos', 'real', 'estate', 'project']",real,,the Torres Eucaliptos real estate project,Other,tp
qwen3_4b,participants,lusa_18,ext_def,"['torres', 'eucaliptos', 'real', 'estate', 'project']",estate,,the Torres Eucaliptos real estate project,Other,tp
qwen3_4b,participants,lusa_18,ext_def,"['torres', 'eucaliptos', 'real', 'estate', 'project']",project,,the Torres Eucaliptos real estate project,Other,tp
qwen3_4b,participants,lusa_19,ext_def,['gnr'],the,,The GNR,Org,fn
qwen3_4b,participants,lusa_19,ext_def,['gnr'],gnr,,The GNR,Org,tp
qwen3_4b,participants,lusa_19,ext_def,"['legal', 'medicine', 'service']",the,,the Legal Medicine service,Org,fn
qwen3_4b,participants,lusa_19,ext_def,"['legal', 'medicine', 'service']",legal,,the Legal Medicine service,Org,tp
qwen3_4b,participants,lusa_19,ext_def,"['legal', 'medicine', 'service']",medicine,,the Legal Medicine service,Org,tp
qwen3_4b,participants,lusa_19,ext_def,"['legal', 'medicine', 'service']",service,,the Legal Medicine service,Org,tp
qwen3_4b,participants,lusa_19,ext_def,"['75', 'year', 'old', 'man']",a,,a 75-year-old man,Per,fn
qwen3_4b,participants,lusa_19,ext_def,"['75', 'year', 'old', 'man']",75,,a 75-year-old man,Per,tp
qwen3_4b,participants,lusa_19,ext_def,"['75', 'year', 'old', 'man']",year,,a 75-year-old man,Per,tp
qwen3_4b,participants,lusa_19,ext_def,"['75', 'year', 'old', 'man']",old,,a 75-year-old man,Per,tp
qwen3_4b,participants,lusa_19,ext_def,"['75', 'year', 'old', 'man']",man,,a 75-year-old man,Per,tp
qwen3_4b,participants,lusa_19,ext_def,"['judiciary', 'police']",the,,the Judiciary Police,Org,fn
qwen3_4b,participants,lusa_19,ext_def,"['judiciary', 'police']",judiciary,,the Judiciary Police,Org,tp
qwen3_4b,participants,lusa_19,ext_def,"['judiciary', 'police']",police,,the Judiciary Police,Org,tp
qwen3_4b,participants,lusa_19,ext_def,"['family', 'member']",a,,a family member,Per,fn
qwen3_4b,participants,lusa_19,ext_def,"['family', 'member']",family,,a family member,Per,tp
qwen3_4b,participants,lusa_19,ext_def,"['family', 'member']",member,,a family member,Per,tp
qwen3_4b,participants,lusa_19,ext_def,"['diogo', 'morgado']",diogo,,Diogo Morgado,Per,tp
qwen3_4b,participants,lusa_19,ext_def,"['diogo', 'morgado']",morgado,,Diogo Morgado,Per,tp
qwen3_4b,participants,lusa_2,ext_def,"['prevention', 'and', 'immediate', 'reaction', 'teams', 'epri']",prevention,,Prevention and Immediate Reaction Teams,Per,tp
qwen3_4b,participants,lusa_2,ext_def,"['prevention', 'and', 'immediate', 'reaction', 'teams', 'epri']",and,,Prevention and Immediate Reaction Teams,Per,tp
qwen3_4b,participants,lusa_2,ext_def,"['prevention', 'and', 'immediate', 'reaction', 'teams', 'epri']",immediate,,Prevention and Immediate Reaction Teams,Per,tp
qwen3_4b,participants,lusa_2,ext_def,"['prevention', 'and', 'immediate', 'reaction', 'teams', 'epri']",reaction,,Prevention and Immediate Reaction Teams,Per,tp
qwen3_4b,participants,lusa_2,ext_def,"['prevention', 'and', 'immediate', 'reaction', 'teams', 'epri']",teams,,Prevention and Immediate Reaction Teams,Per,tp
qwen3_4b,participants,lusa_2,ext_def,"['prevention', 'and', 'immediate', 'reaction', 'teams', 'epri']",epri,,Prevention and Immediate Reaction Teams,Per,fp
qwen3_4b,participants,lusa_2,ext_def,"['20', 'year', 'old', 'man']",a,,A 20-year-old man,Per,fn
qwen3_4b,participants,lusa_2,ext_def,"['20', 'year', 'old', 'man']",20,,A 20-year-old man,Per,tp
qwen3_4b,participants,lusa_2,ext_def,"['20', 'year', 'old', 'man']",year,,A 20-year-old man,Per,tp
qwen3_4b,participants,lusa_2,ext_def,"['20', 'year', 'old', 'man']",old,,A 20-year-old man,Per,tp
qwen3_4b,participants,lusa_2,ext_def,"['20', 'year', 'old', 'man']",man,,A 20-year-old man,Per,tp
qwen3_4b,participants,lusa_2,ext_def,"['police', 'intervention', 'and', 'surveillance', 'squadron', 'of', 'the', '2nd', 'division']",police,,Police Intervention and Surveillance Squadron of the 2nd Division,Org,tp
qwen3_4b,participants,lusa_2,ext_def,"['police', 'intervention', 'and', 'surveillance', 'squadron', 'of', 'the', '2nd', 'division']",intervention,,Police Intervention and Surveillance Squadron of the 2nd Division,Org,tp
qwen3_4b,participants,lusa_2,ext_def,"['police', 'intervention', 'and', 'surveillance', 'squadron', 'of', 'the', '2nd', 'division']",and,,Police Intervention and Surveillance Squadron of the 2nd Division,Org,tp
qwen3_4b,participants,lusa_2,ext_def,"['police', 'intervention', 'and', 'surveillance', 'squadron', 'of', 'the', '2nd', 'division']",surveillance,,Police Intervention and Surveillance Squadron of the 2nd Division,Org,tp
qwen3_4b,participants,lusa_2,ext_def,"['police', 'intervention', 'and', 'surveillance', 'squadron', 'of', 'the', '2nd', 'division']",squadron,,Police Intervention and Surveillance Squadron of the 2nd Division,Org,tp
qwen3_4b,participants,lusa_2,ext_def,"['police', 'intervention', 'and', 'surveillance', 'squadron', 'of', 'the', '2nd', 'division']",of,,Police Intervention and Surveillance Squadron of the 2nd Division,Org,tp
qwen3_4b,participants,lusa_2,ext_def,"['police', 'intervention', 'and', 'surveillance', 'squadron', 'of', 'the', '2nd', 'division']",the,,Police Intervention and Surveillance Squadron of the 2nd Division,Org,tp
qwen3_4b,participants,lusa_2,ext_def,"['police', 'intervention', 'and', 'surveillance', 'squadron', 'of', 'the', '2nd', 'division']",2nd,,Police Intervention and Surveillance Squadron of the 2nd Division,Org,tp
qwen3_4b,participants,lusa_2,ext_def,"['police', 'intervention', 'and', 'surveillance', 'squadron', 'of', 'the', '2nd', 'division']",division,,Police Intervention and Surveillance Squadron of the 2nd Division,Org,tp
qwen3_4b,participants,lusa_2,ext_def,"['judicial', 'authorities']",judicial,,,,fp
qwen3_4b,participants,lusa_2,ext_def,"['judicial', 'authorities']",authorities,,,,fp
qwen3_4b,participants,lusa_2,ext_def,"['porto', 'metropolitan', 'command', 'of', 'the', 'psp']",the,,the Porto Metropolitan Command,Org,fn
qwen3_4b,participants,lusa_2,ext_def,"['porto', 'metropolitan', 'command', 'of', 'the', 'psp']",porto,,the Porto Metropolitan Command,Org,tp
qwen3_4b,participants,lusa_2,ext_def,"['porto', 'metropolitan', 'command', 'of', 'the', 'psp']",metropolitan,,the Porto Metropolitan Command,Org,tp
qwen3_4b,participants,lusa_2,ext_def,"['porto', 'metropolitan', 'command', 'of', 'the', 'psp']",command,,the Porto Metropolitan Command,Org,tp
qwen3_4b,participants,lusa_2,ext_def,"['porto', 'metropolitan', 'command', 'of', 'the', 'psp']",of,,the Porto Metropolitan Command,Org,fp
qwen3_4b,participants,lusa_2,ext_def,"['porto', 'metropolitan', 'command', 'of', 'the', 'psp']",psp,,the Porto Metropolitan Command,Org,fp
qwen3_4b,participants,lusa_2,ext_def,['psp'],psp,,PSP,Org,tp
qwen3_4b,participants,lusa_20,ext_def,"['14', 'year', 'old', 'boy']",a,,A 14-year-old boy,Per,fn
qwen3_4b,participants,lusa_20,ext_def,"['14', 'year', 'old', 'boy']",14,,A 14-year-old boy,Per,tp
qwen3_4b,participants,lusa_20,ext_def,"['14', 'year', 'old', 'boy']",year,,A 14-year-old boy,Per,tp
qwen3_4b,participants,lusa_20,ext_def,"['14', 'year', 'old', 'boy']",old,,A 14-year-old boy,Per,tp
qwen3_4b,participants,lusa_20,ext_def,"['14', 'year', 'old', 'boy']",boy,,A 14-year-old boy,Per,tp
qwen3_4b,participants,lusa_20,ext_def,"['vila', 'das', 'aves', 'fire', 'department']",the,,the Vila das Aves Fire Department to Hospital,Org,fn
qwen3_4b,participants,lusa_20,ext_def,"['vila', 'das', 'aves', 'fire', 'department']",vila,,the Vila das Aves Fire Department to Hospital,Org,tp
qwen3_4b,participants,lusa_20,ext_def,"['vila', 'das', 'aves', 'fire', 'department']",das,,the Vila das Aves Fire Department to Hospital,Org,tp
qwen3_4b,participants,lusa_20,ext_def,"['vila', 'das', 'aves', 'fire', 'department']",aves,,the Vila das Aves Fire Department to Hospital,Org,tp
qwen3_4b,participants,lusa_20,ext_def,"['vila', 'das', 'aves', 'fire', 'department']",fire,,the Vila das Aves Fire Department to Hospital,Org,tp
qwen3_4b,participants,lusa_20,ext_def,"['vila', 'das', 'aves', 'fire', 'department']",department,,the Vila das Aves Fire Department to Hospital,Org,tp
qwen3_4b,participants,lusa_20,ext_def,"['vila', 'das', 'aves', 'fire', 'department']",to,,the Vila das Aves Fire Department to Hospital,Org,fn
qwen3_4b,participants,lusa_20,ext_def,"['vila', 'das', 'aves', 'fire', 'department']",hospital,,the Vila das Aves Fire Department to Hospital,Org,fn
qwen3_4b,participants,lusa_20,ext_def,"['local', 'gnr']",the,,the local GNR,Org,fn
qwen3_4b,participants,lusa_20,ext_def,"['local', 'gnr']",local,,the local GNR,Org,tp
qwen3_4b,participants,lusa_20,ext_def,"['local', 'gnr']",gnr,,the local GNR,Org,tp
qwen3_4b,participants,lusa_20,ext_def,"['santo', 'tirso', 'immediate', 'life', 'support', 'ambulance']",the,,the Santo Tirso Immediate Life Support Ambulance,Org,fn
qwen3_4b,participants,lusa_20,ext_def,"['santo', 'tirso', 'immediate', 'life', 'support', 'ambulance']",santo,,the Santo Tirso Immediate Life Support Ambulance,Org,tp
qwen3_4b,participants,lusa_20,ext_def,"['santo', 'tirso', 'immediate', 'life', 'support', 'ambulance']",tirso,,the Santo Tirso Immediate Life Support Ambulance,Org,tp
qwen3_4b,participants,lusa_20,ext_def,"['santo', 'tirso', 'immediate', 'life', 'support', 'ambulance']",immediate,,the Santo Tirso Immediate Life Support Ambulance,Org,tp
qwen3_4b,participants,lusa_20,ext_def,"['santo', 'tirso', 'immediate', 'life', 'support', 'ambulance']",life,,the Santo Tirso Immediate Life Support Ambulance,Org,tp
qwen3_4b,participants,lusa_20,ext_def,"['santo', 'tirso', 'immediate', 'life', 'support', 'ambulance']",support,,the Santo Tirso Immediate Life Support Ambulance,Org,tp
qwen3_4b,participants,lusa_20,ext_def,"['santo', 'tirso', 'immediate', 'life', 'support', 'ambulance']",ambulance,,the Santo Tirso Immediate Life Support Ambulance,Org,tp
qwen3_4b,participants,lusa_20,ext_def,"['vila', 'nova', 'de', 'famalic', 'o', 'emergency', 'and', 'resuscitation', 'medical', 'vehicle']",the,,the Vila Nova de Famalicão Emergency and Resuscitation Medical Vehicle,Obj,fn
qwen3_4b,participants,lusa_20,ext_def,"['vila', 'nova', 'de', 'famalic', 'o', 'emergency', 'and', 'resuscitation', 'medical', 'vehicle']",vila,,the Vila Nova de Famalicão Emergency and Resuscitation Medical Vehicle,Obj,tp
qwen3_4b,participants,lusa_20,ext_def,"['vila', 'nova', 'de', 'famalic', 'o', 'emergency', 'and', 'resuscitation', 'medical', 'vehicle']",nova,,the Vila Nova de Famalicão Emergency and Resuscitation Medical Vehicle,Obj,tp
